url_length,has_ip,digits,param_nums,fragments_num,url_depth,domain_length,subdomain_length,has_http,has_https,dom_ext,url_entropy,num_dots,num_hyphens,num_slash,num_questionmark,num_at,num_and,num_tilde,num_comma,num_plus,num_asterisk,num_colon,num_semicolon
45,0,0,0,0,4,11,0,0,0,edu,4.066542752164839,2,0,3,0,0,0,0,0,0,0,0,0
70,0,12,0,0,3,56,17,1,0,phishing86:59578,3.7297522911843193,4,0,3,0,0,0,0,0,0,0,2,0
15,0,0,0,0,1,14,0,0,0,com,3.3735572622751846,1,0,1,0,0,0,0,0,0,0,0,0
60,0,11,0,0,3,51,17,1,0,249:373phishingbenign,3.8325325221938855,3,0,3,0,0,0,0,0,0,0,2,0
55,0,0,0,0,5,20,0,0,0,com,4.104290059751432,2,0,4,0,0,0,0,0,0,0,0,0
49,0,12,0,0,3,40,17,1,0,53:33267,3.822214049793019,3,0,3,0,0,0,0,0,0,0,2,0
120,0,6,0,0,5,11,0,0,0,com,4.457932192536402,1,9,4,1,0,0,0,0,0,0,0,0
52,0,12,0,0,3,38,17,1,0,52:42628,3.9764254779152344,4,0,3,0,0,0,0,0,0,0,2,0
61,0,0,0,0,3,16,4,0,0,com,4.332377404999484,2,0,2,0,0,0,0,0,0,0,0,0
65,0,12,0,0,3,56,17,1,0,245:33946,3.703739281580019,3,0,3,0,0,0,0,0,0,0,2,0
20,0,0,0,0,2,13,0,0,0,com,3.5219280948873624,1,0,1,0,0,0,0,0,0,0,0,0
53,0,10,0,0,3,44,17,1,0,45:463phishing6,3.9113039463085957,3,0,3,0,0,0,0,0,0,0,2,0
91,0,4,0,0,7,12,0,0,0,com,4.036494035639669,2,0,6,0,0,0,0,0,0,0,0,0
54,0,0,0,0,3,31,9,0,1,shop,4.301119104681656,3,0,3,0,0,0,0,0,0,0,1,0
15,0,0,0,0,1,14,0,0,0,com,3.506890595608518,1,0,1,0,0,0,0,0,0,0,0,0
80,0,10,0,0,3,66,17,1,0,25benign:5239benign,3.680925041600997,4,0,3,0,0,0,0,0,0,0,2,0
106,0,21,0,0,4,12,0,0,0,org,4.64858251770516,1,1,3,0,0,0,0,0,0,0,0,0
54,0,13,0,0,3,45,8,1,0,phishingbenign8:57986,4.018027318055676,3,0,3,0,0,0,0,0,0,0,2,0
117,0,4,0,0,5,7,0,1,0,com,4.40668202611079,1,13,5,0,0,0,0,0,0,0,1,0
41,0,12,0,0,3,32,2,1,0,phishing23:36645,3.9370927129710718,3,0,3,0,0,0,0,0,0,0,2,0
39,0,4,0,0,3,8,0,0,0,com,4.3361829878711236,2,2,2,0,0,0,0,0,0,0,0,0
47,0,10,0,0,3,38,2,1,0,8:42822,3.6432634490864184,3,0,3,0,0,0,0,0,0,0,2,0
53,0,4,0,0,2,17,0,0,0,com,4.470765917146393,2,0,1,1,0,0,0,0,0,0,0,0
73,0,11,0,0,3,59,3,1,0,phishingphishingbenign:53323,3.767960555776515,4,0,3,0,0,0,0,0,0,0,2,0
85,0,3,0,0,6,14,0,0,0,com,4.246090979738039,1,0,5,0,0,0,0,0,0,0,0,0
56,0,11,0,0,3,47,10,1,0,phishing26:57448,3.7684608951875096,3,0,3,0,0,0,0,0,0,0,2,0
105,0,7,2,0,5,7,0,0,0,com,5.113414066337625,1,0,4,1,0,2,0,0,0,0,0,0
43,0,14,0,0,3,34,2,1,0,phishingphishing9:45467,3.9788500812712253,3,0,3,0,0,0,0,0,0,0,2,0
25,0,0,0,0,1,24,0,0,0,mobi,3.8136606896881844,1,0,1,0,0,0,0,0,0,0,0,0
47,0,13,0,0,3,33,17,1,0,25:55488,3.9289797454242747,4,0,3,0,0,0,0,0,0,0,2,0
21,0,9,0,0,2,11,0,0,0,com,3.8801799226757376,1,0,1,0,0,0,0,0,0,0,0,0
55,0,12,0,0,3,46,17,1,0,83:468phishing9,3.9217110782974967,3,0,3,0,0,0,0,0,0,0,2,0
44,0,0,0,0,2,15,0,0,0,com,4.138091493923261,2,3,1,0,0,0,0,0,0,0,0,0
70,0,12,0,0,3,56,17,1,0,245:33946,3.747539612581984,4,0,3,0,0,0,0,0,0,0,2,0
30,0,0,0,0,3,8,0,0,0,nl,3.6029100796497273,1,1,3,0,0,0,0,0,0,0,0,0
56,0,11,0,0,3,47,17,1,0,2phishing4:455phishing9,3.61909432417679,3,0,3,0,0,0,0,0,0,0,2,0
92,0,3,0,0,4,21,0,0,0,com,4.383344061463262,1,6,3,0,0,0,0,0,0,0,0,0
71,0,9,0,0,3,57,10,1,0,77:3595benign,3.8111388839498628,4,0,3,0,0,0,0,0,0,0,2,0
20,0,0,0,0,2,10,0,0,0,com,3.684183719779189,1,0,1,0,0,0,0,0,0,0,0,0
66,0,9,0,0,3,57,10,1,0,77:3595benign,3.813905281463276,3,0,3,0,0,0,0,0,0,0,2,0
56,0,0,0,0,3,16,2,0,0,org,4.510405092002413,2,0,2,0,0,0,0,0,0,0,0,0
50,0,13,0,0,3,41,10,1,0,phishing39:59342,3.8072103113389786,3,0,3,0,0,0,0,0,0,0,2,0
96,0,4,0,0,5,18,0,0,0,com,4.256983040695651,1,0,5,0,0,0,0,0,0,0,0,0
67,0,11,0,0,3,53,17,1,0,55:5523benign,3.7910333280728787,4,0,3,0,0,0,0,0,0,0,2,0
77,0,0,0,0,2,28,0,0,0,com,4.077921690288075,1,6,2,0,0,0,0,0,0,0,0,0
48,0,14,0,0,3,34,2,1,0,phishingphishing9:45467,4.02467389677155,4,0,3,0,0,0,0,0,0,0,2,0
102,0,0,0,0,3,17,0,1,0,org,4.163608575352454,2,14,3,0,0,0,0,0,0,0,1,0
75,0,10,0,0,3,66,17,1,0,phishing92:5benign676,3.709225835944957,3,0,3,0,0,0,0,0,0,0,2,0
57,0,2,0,0,3,11,0,0,0,com,4.304479216291693,2,1,2,1,0,0,0,0,0,0,0,0
87,0,3,1,0,3,16,5,0,1,com,5.131001363809446,2,1,3,1,0,1,0,0,0,0,1,0
131,0,5,0,0,6,29,11,0,0,org,4.60864016555504,2,4,6,0,0,0,0,0,0,0,0,0
71,0,10,0,0,3,62,17,1,0,22phishing:368benignbenign,3.788125612105846,3,0,3,0,0,0,0,0,0,0,2,0
54,0,2,0,0,6,12,0,0,0,com,4.315098502869869,2,0,5,0,0,0,1,0,0,0,0,0
61,0,11,0,0,3,47,17,1,0,2phishing4:455phishing9,3.6734104053673358,4,0,3,0,0,0,0,0,0,0,2,0
52,0,1,0,0,2,25,0,0,0,com,3.9454708534068343,2,0,1,0,0,0,0,0,0,0,0,0
46,0,12,0,0,3,32,2,1,0,phishing23:36645,3.982391238892207,4,0,3,0,0,0,0,0,0,0,2,0
24,0,0,0,0,2,11,0,0,0,com,3.8035088547976788,1,0,1,0,0,0,0,0,0,0,0,0
70,0,11,0,0,3,61,3,1,0,phishingphishing9:3324phishing,3.7169437632951805,3,0,3,0,0,0,0,0,0,0,2,0
95,0,3,0,0,4,25,6,0,0,com,4.211054786226574,3,0,3,1,0,0,0,0,0,0,0,0
56,0,11,0,0,3,47,9,1,0,phishing2:33665,3.6700720558245274,3,0,3,0,0,0,0,0,0,0,2,0
370,0,20,0,0,5,13,6,1,0,ua,3.9147580764826384,2,0,5,0,0,0,0,0,1,0,1,0
34,0,13,0,0,3,25,2,1,0,48:55338,3.895423870280316,3,0,3,0,0,0,0,0,0,0,2,0
117,0,6,0,0,4,11,0,1,0,com,4.49639348714131,1,9,5,0,0,0,0,0,0,0,1,0
54,0,11,0,0,3,45,10,1,0,phishing93:52benign26,3.93487500332099,3,0,3,0,0,0,0,0,0,0,2,0
46,0,0,0,0,6,7,0,0,0,com,4.017383423119094,1,0,6,0,0,0,0,0,0,0,0,0
53,0,12,0,0,3,44,17,1,0,2benign6:48296,4.019517861280476,3,0,3,0,0,0,0,0,0,0,2,0
68,0,5,0,0,3,41,9,0,0,com,4.378068268345523,5,0,2,0,0,0,1,0,0,0,0,0
57,0,12,0,0,3,48,17,1,0,42:48272,3.654327461450261,3,0,3,0,0,0,0,0,0,0,2,0
14,0,0,0,0,1,13,0,0,0,org,3.09306920777189,1,0,1,0,0,0,0,0,0,0,0,0
61,0,10,0,0,3,52,7,1,0,2benign3:388benign8,3.757667808562424,3,0,3,0,0,0,0,0,0,0,2,0
199,0,27,0,0,4,12,0,1,0,net,4.734333232303975,11,0,4,1,0,0,0,0,0,0,1,0
59,0,11,0,0,3,45,10,1,0,phishing23:3597phishing,3.8864661423988345,4,0,3,0,0,0,0,0,0,0,2,0
39,0,0,0,0,2,18,0,0,0,com,4.04106055186274,1,1,1,0,0,0,0,0,0,0,0,0
75,0,11,0,0,3,61,3,1,0,phishingphishing9:3324phishing,3.731174523396521,4,0,3,0,0,0,0,0,0,0,2,0
38,0,0,0,0,2,20,0,0,0,com,4.2012317894747095,2,1,1,0,0,0,0,0,0,0,0,0
59,0,11,0,0,3,45,10,1,0,phishing93:52benign26,3.93315915091008,4,0,3,0,0,0,0,0,0,0,2,0
39,0,0,0,0,3,10,0,0,0,com,4.092342603144791,2,0,2,0,0,0,0,0,0,0,0,0
62,0,10,0,0,3,35,10,1,0,phishing66,4.278546061807347,4,0,3,0,0,0,0,0,0,0,1,0
82,0,4,0,0,3,16,2,0,0,org,4.56871904204001,2,0,2,0,0,0,0,0,0,0,0,0
64,0,10,0,0,3,35,10,1,0,phishing66,3.9812872576034497,4,0,3,0,0,0,0,0,0,0,1,0
53,0,5,0,0,3,10,0,0,0,com,4.704058897836964,1,2,2,0,0,0,0,0,0,0,0,0
61,0,11,0,0,3,47,9,1,0,phishing2:33665,3.7202096344209967,4,0,3,0,0,0,0,0,0,0,2,0
106,0,3,0,0,3,11,0,1,0,vn,4.147252929703538,2,13,3,0,0,0,0,0,0,0,1,0
56,0,2,0,0,3,22,16,0,1,ao,4.443004422166391,3,0,3,0,0,0,0,0,0,0,1,0
44,0,0,0,0,4,7,0,0,0,org,4.109793482608794,1,1,3,0,0,0,0,0,0,0,0,0
48,0,0,0,0,3,22,16,0,1,ao,4.084147917027245,3,0,3,0,0,0,0,0,0,0,1,0
38,0,1,0,0,2,11,0,0,0,com,4.662015342220156,1,0,1,1,0,0,0,0,0,0,0,0
58,0,9,0,0,3,49,10,1,0,35:53phishing5benign,3.768043548454444,3,0,3,0,0,0,0,0,0,0,2,0
38,0,2,0,0,2,11,0,0,0,com,4.734512381750773,1,0,1,1,0,0,0,0,0,0,0,0
53,0,13,0,0,3,39,17,1,0,224:49848,3.993705303653105,4,0,3,0,0,0,0,0,0,0,2,0
35,0,2,0,0,3,19,0,0,0,ca,3.840156860408859,1,0,2,0,0,0,0,0,1,0,0,0
54,0,11,0,0,3,45,17,1,0,67:32989,3.897837966283953,3,0,3,0,0,0,0,0,0,0,2,0
62,0,5,0,0,6,14,0,0,0,com,4.4389005539018065,2,1,5,0,0,0,0,0,0,0,0,0
62,0,12,0,0,3,48,17,1,0,42:48272,3.706899296075128,4,0,3,0,0,0,0,0,0,0,2,0
25,0,0,0,0,1,24,0,0,0,com,4.023465189601645,1,0,1,0,0,0,0,0,0,0,0,0
56,0,11,0,0,3,47,17,1,0,94:59phishing52,3.6325744581439947,3,0,3,0,0,0,0,0,0,0,2,0
92,0,6,0,0,3,11,0,0,0,com,4.5441500679702695,2,7,2,0,0,0,0,0,0,0,0,0
63,0,9,0,0,3,49,10,1,0,35:53phishing5benign,3.7684145981654478,4,0,3,0,0,0,0,0,0,0,2,0
33,0,0,0,0,2,20,10,0,0,com,3.836081907815205,2,0,1,0,0,0,0,0,0,0,0,0
76,0,10,0,0,3,62,17,1,0,phishing9:3842phishing,3.838096860269694,4,0,3,0,0,0,0,0,0,0,2,0
34,0,3,0,0,2,11,0,0,0,com,3.9812969449433746,1,1,2,0,0,0,0,0,0,0,0,0
67,0,11,0,0,3,53,2,1,0,244:phishingphishing4benign5,3.963966953268887,4,0,3,0,0,0,0,0,0,0,2,0
62,0,0,0,0,6,15,5,0,0,com,4.232129278604484,2,0,5,0,0,0,0,0,2,0,0,0
61,0,11,0,0,3,47,2,1,0,phishing6phishing:5252phishing,3.960605116173947,4,0,3,0,0,0,0,0,0,0,2,0
228,0,11,5,0,4,13,0,1,0,com,4.467746392391966,5,0,4,1,0,5,0,0,0,0,1,0
60,0,12,0,0,3,46,10,1,0,2benign8:492phishing3,4.227375596722402,4,0,3,0,0,0,0,0,0,0,2,0
33,0,0,0,0,3,15,5,0,0,com,4.150158513166728,2,0,2,0,0,0,0,0,0,0,0,0
85,0,9,0,0,3,71,17,1,0,phishing23:542benignbenign,3.8823963184426304,4,0,3,0,0,0,0,0,0,0,2,0
45,0,3,0,0,3,8,0,0,0,com,4.294646363420181,1,2,2,0,0,0,0,0,0,0,0,0
77,0,10,0,0,3,68,17,1,0,24benign:49284,3.548074272687917,3,0,3,0,0,0,0,0,0,0,2,0
24,0,0,0,0,2,10,0,0,0,com,3.9701755214643457,1,1,1,0,0,0,0,0,0,0,0,0
32,0,13,0,0,3,23,2,1,0,224:36benign83,4.030639062229566,3,0,3,0,0,0,0,0,0,0,2,0
15,0,0,0,0,1,14,0,0,0,com,3.506890595608518,1,0,1,0,0,0,0,0,0,0,0,0
61,0,11,0,0,3,47,17,1,0,94:59phishing52,3.685785610320835,4,0,3,0,0,0,0,0,0,0,2,0
51,0,0,0,0,3,16,2,0,0,org,4.254704508171534,2,0,2,0,0,0,0,0,0,0,0,0
78,0,8,0,0,3,64,17,1,0,23:4phishing54benign,3.6279631898505915,4,0,3,0,0,0,0,0,0,0,2,0
38,0,0,0,0,4,12,0,0,0,com,4.1132060534761195,1,0,4,0,0,0,0,0,0,0,0,0
46,0,11,0,0,3,37,15,1,0,7:54629,4.069347760631337,3,0,3,0,0,0,0,0,0,0,2,0
78,0,1,0,0,5,14,0,0,0,com,4.370884079281115,2,0,4,0,0,0,0,0,0,0,0,0
65,0,10,0,0,3,56,17,1,0,86:53benign7phishing,3.8463802678966794,3,0,3,0,0,0,0,0,0,0,2,0
53,0,0,0,0,5,13,0,0,0,com,4.000583190004054,2,0,4,0,0,0,0,0,0,0,0,0
77,0,8,0,0,3,68,10,1,0,phishingphishing7:4phishing5phishingphishing,3.413917109061236,3,0,3,0,0,0,0,0,0,0,2,0
77,0,0,0,0,5,14,0,0,0,com,4.198495878796443,2,0,4,0,0,0,0,0,0,0,0,0
50,0,13,0,0,3,41,10,1,0,68:44phishing39,3.912112561295709,3,0,3,0,0,0,0,0,0,0,2,0
64,0,4,0,0,3,16,0,0,0,com,4.523382914624721,1,3,3,0,0,0,0,0,0,0,0,0
52,0,12,0,0,3,38,2,1,0,phishing67:6benign554,3.985852881678178,4,0,3,0,0,0,0,0,0,0,2,0
60,0,2,0,0,3,13,0,0,0,com,4.147475804731215,2,0,2,1,0,0,0,0,0,0,0,0
51,0,11,0,0,3,37,15,1,0,7:54629,4.056667930326241,4,0,3,0,0,0,0,0,0,0,2,0
93,0,3,0,0,3,31,0,0,0,org,4.207147883970077,2,3,2,0,0,0,0,0,0,0,0,0
62,0,11,0,0,3,53,17,1,0,63:446benign9,3.7809330132651757,3,0,3,0,0,0,0,0,0,0,2,0
59,0,0,0,0,5,16,6,0,0,com,4.0563954906863415,3,1,4,0,0,0,0,0,0,0,0,0
82,0,8,0,0,3,68,10,1,0,phishingphishing7:4phishing5phishingphishing,3.467189432780346,4,0,3,0,0,0,0,0,0,0,2,0
81,0,1,0,0,4,11,3,0,0,com,4.516112047169913,3,0,3,0,0,0,0,0,0,0,0,0
47,0,10,0,0,3,38,9,1,0,phishing73:5595phishing,3.8134762150438655,3,0,3,0,0,0,0,0,0,0,2,0
88,0,3,0,0,3,15,0,0,0,com,4.358294728834739,1,2,2,0,0,0,0,0,0,0,0,0
55,0,13,0,0,3,41,10,1,0,68:44phishing39,3.9509772687418026,4,0,3,0,0,0,0,0,0,0,2,0
55,0,0,0,0,3,16,2,0,0,org,4.358365849770287,2,0,2,0,0,0,0,0,0,0,0,0
62,0,10,0,0,3,48,2,1,0,4benign:49856,3.9111593668320617,4,0,3,0,0,0,0,0,0,0,2,0
23,0,0,0,0,2,13,0,0,0,com,4.088779347361362,2,0,1,0,0,0,0,0,0,0,0,0
54,0,11,0,0,3,45,17,1,0,46:5phishing236,3.8838585680957403,3,0,3,0,0,0,0,0,0,0,2,0
29,0,0,0,0,2,14,0,0,0,com,3.9783335811852645,2,0,1,0,0,0,0,0,0,0,0,0
62,0,11,0,0,3,53,17,1,0,59:36582,3.8454491422974337,3,0,3,0,0,0,0,0,0,0,2,0
62,0,0,0,0,4,15,0,0,0,com,4.528331342743197,1,1,3,0,0,0,0,0,0,0,4,0
65,0,10,0,0,3,56,15,1,0,phishing4benign:59benign45,3.803997383248011,3,0,3,0,0,0,0,0,0,0,2,0
60,0,0,0,0,4,25,17,0,0,com,4.066830129043384,2,1,4,0,0,0,0,0,0,0,0,0
76,0,9,0,0,3,67,17,1,0,phishingbenignphishing:54phishing99,3.5737041033590082,3,0,3,0,0,0,0,0,0,0,2,0
121,0,8,0,0,6,11,0,0,0,com,4.107911352008287,1,2,5,0,0,0,0,0,0,0,0,0
55,0,13,0,0,3,41,10,1,0,245:3824phishing,3.8919752233265927,4,0,3,0,0,0,0,0,0,0,2,0
36,0,0,0,0,4,12,0,0,0,edu,4.197159723424148,2,0,3,0,0,0,0,0,0,0,0,0
67,0,10,0,0,3,58,15,1,0,97:45phishing82,3.827773506827246,3,0,3,0,0,0,0,0,0,0,2,0
37,0,0,0,0,4,12,0,0,0,com,4.087567554701195,1,0,4,0,0,0,0,0,1,0,0,0
81,0,9,0,0,3,67,17,1,0,phishingbenignphishing:54phishing99,3.594734216461245,4,0,3,0,0,0,0,0,0,0,2,0
36,0,1,0,0,2,11,0,0,0,com,4.495906598484244,1,1,1,1,0,0,0,0,0,0,0,0
53,0,10,0,0,3,44,9,1,0,phishing64:3553phishing,3.82158908777721,3,0,3,0,0,0,0,0,0,0,2,0
49,0,0,0,0,2,19,0,0,0,com,4.1812643143697485,2,2,1,0,0,0,0,0,0,0,0,0
72,0,10,0,0,3,58,15,1,0,97:45phishing82,3.8255351094068164,4,0,3,0,0,0,0,0,0,0,2,0
74,0,0,0,0,4,31,0,0,0,com,4.052047639565957,2,2,3,0,0,0,0,0,0,0,0,0
40,0,13,0,0,3,31,2,1,0,3benign:57229,3.9964393446710145,3,0,3,0,0,0,0,0,0,0,2,0
16,0,0,0,0,1,15,0,0,0,com,3.5,1,0,1,0,0,0,0,0,0,0,0,0
67,0,11,0,0,3,53,17,1,0,59:36582,3.8507348206101923,4,0,3,0,0,0,0,0,0,0,2,0
72,0,6,0,0,2,15,5,0,0,com,4.415706077500672,2,6,1,0,0,0,0,0,0,0,0,0
45,0,13,0,0,3,31,2,1,0,3benign:57229,4.008411151837154,4,0,3,0,0,0,0,0,0,0,2,0
20,0,0,0,0,2,9,0,0,0,com,3.6464393446710153,2,0,1,0,0,0,0,0,0,0,0,0
41,0,1,0,0,4,12,0,0,1,fr,4.491459931341817,2,0,4,0,0,0,0,0,0,0,1,0
34,0,0,0,0,2,13,2,0,0,com,4.057476076289931,2,3,1,0,0,0,0,0,0,0,0,0
36,0,0,0,0,4,12,0,0,1,fr,4.138830127032207,2,0,4,0,0,0,0,0,0,0,1,0
27,0,0,0,0,2,23,0,0,0,com,3.958229168669879,1,1,2,0,0,0,0,0,0,0,0,0
54,0,12,0,0,3,40,2,1,0,phishing26:45345,3.904588484369143,4,0,3,0,0,0,0,0,0,0,2,0
107,0,8,0,0,6,14,0,1,0,com,4.527748702649326,1,9,7,0,0,0,0,0,0,0,1,0
58,0,10,0,0,3,44,9,1,0,phishing64:3553phishing,3.8273872449410664,4,0,3,0,0,0,0,0,0,0,2,0
68,0,1,0,0,3,10,2,0,0,com,4.589075849898418,2,1,2,0,0,0,0,0,0,0,0,0
55,0,12,0,0,3,46,17,1,0,59:4benign643,3.9944383510247694,3,0,3,0,0,0,0,0,0,0,2,0
115,0,16,0,0,3,17,5,0,0,com,4.6876817007649905,3,0,2,1,0,0,0,0,0,0,0,0
69,0,10,0,0,3,60,17,1,0,8benign:357phishing8,3.6902092719160686,3,0,3,0,0,0,0,0,0,0,2,0
89,0,13,0,0,4,24,15,0,0,com,4.728935431162711,2,0,3,1,0,0,0,0,0,0,2,0
52,0,10,0,0,3,38,9,1,0,phishing73:5595phishing,3.855898430431599,4,0,3,0,0,0,0,0,0,0,2,0
69,0,7,0,0,5,14,0,0,0,com,4.252653261875108,2,0,4,0,0,0,0,0,0,0,0,0
33,0,12,0,0,3,24,2,1,0,35:5phishing842,3.8997141947882312,3,0,3,0,0,0,0,0,0,0,2,0
56,0,1,0,0,4,20,0,0,0,org,4.247386235695261,2,1,3,0,0,0,0,0,0,0,0,0
60,0,12,0,0,3,46,17,1,0,59:4benign643,3.989898095464287,4,0,3,0,0,0,0,0,0,0,2,0
27,0,0,0,0,3,16,2,0,0,org,3.7043494289560517,2,0,2,0,0,0,0,0,0,0,0,0
62,0,12,0,0,3,48,17,1,0,phishing98:5243phishing,3.8560140137821692,4,0,3,0,0,0,0,0,0,0,2,0
74,0,5,1,0,3,21,0,0,0,com,4.589530352373178,2,0,2,1,0,1,0,0,0,0,0,0
74,0,10,0,0,3,60,17,1,0,8benign:357phishing8,3.7050842773525714,4,0,3,0,0,0,0,0,0,0,2,0
36,0,0,0,0,3,18,0,0,0,org,3.8400832519721115,2,0,2,0,0,0,0,0,0,0,0,0
31,0,12,0,0,3,22,2,1,0,66:57benign24,4.042433003725894,3,0,3,0,0,0,0,0,0,0,2,0
40,0,0,0,0,2,10,0,0,0,com,4.093942707918268,1,0,1,0,0,0,0,0,0,0,0,0
53,0,10,0,0,3,44,2,1,0,6phishing:3483benign,3.9255471067267744,3,0,3,0,0,0,0,0,0,0,2,0
128,0,1,0,0,4,48,35,0,0,com,4.368781975411078,3,7,3,0,0,0,0,0,0,0,0,0
60,0,12,0,0,3,46,17,1,0,3benign:57443,3.9565647621309536,4,0,3,0,0,0,0,0,0,0,2,0
39,0,0,0,0,2,12,0,0,0,org,4.079772731460866,2,1,1,0,0,0,0,0,0,0,0,0
50,0,9,0,0,3,41,2,1,0,3phishing:5benignphishingbenign9,3.9280471909383072,3,0,3,0,0,0,0,0,0,0,2,0
45,0,7,0,0,4,10,0,0,0,com,4.489199419023814,1,2,3,0,0,0,0,0,0,0,0,0
41,0,12,0,0,3,32,2,1,0,phishing2phishing:57369,3.9370927129710718,3,0,3,0,0,0,0,0,0,0,2,0
15,0,0,0,0,1,14,0,0,0,ca,3.640223928941851,1,0,1,0,0,0,0,0,0,0,0,0
67,0,10,0,0,3,58,10,1,0,5phishing:354benignbenign,3.779338991934164,3,0,3,0,0,0,0,0,0,0,2,0
36,0,0,0,0,3,12,0,0,0,com,3.9749375012019263,2,0,2,0,0,0,0,0,0,0,0,0
47,0,13,0,0,3,33,2,1,0,phishing53:37455,3.9611026178567625,4,0,3,0,0,0,0,0,0,0,2,0
48,0,0,0,0,2,14,0,0,0,com,3.925613740476478,1,4,2,0,0,0,0,0,0,0,0,0
33,0,12,0,0,3,24,2,1,0,phishing64:36455,3.876838815934793,3,0,3,0,0,0,0,0,0,0,2,0
31,0,2,0,0,2,11,0,0,0,com,4.453880987666651,1,0,1,1,0,0,0,0,0,0,0,0
47,0,12,0,0,3,38,17,1,0,94:36benign82,4.104823628541092,3,0,3,0,0,0,0,0,0,0,2,0
22,0,0,0,0,1,21,10,0,0,gov,3.5383105956150054,2,0,1,0,0,0,0,0,0,0,0,0
40,0,13,0,0,3,31,3,1,0,5:33956,3.9873261452560076,3,0,3,0,0,0,0,0,0,0,2,0
71,0,0,0,0,4,10,0,0,0,com,4.429254472766356,1,4,3,0,0,0,0,0,0,0,0,0
75,0,8,0,0,3,66,17,1,0,95:4phishing39phishing,3.5924026350012026,3,0,3,0,0,0,0,0,0,0,2,0
21,0,0,0,0,3,7,0,0,0,fm,3.9161269465882835,1,0,2,0,0,0,0,0,1,0,0,0
73,0,8,0,0,3,64,17,1,0,23:4phishing54benign,3.618258098695323,3,0,3,0,0,0,0,0,0,0,2,0
51,0,0,0,0,4,11,0,0,0,com,4.099114931039584,2,0,3,0,0,0,0,0,0,0,0,0
72,0,10,0,0,3,58,10,1,0,5phishing:354benignbenign,3.78046410249242,4,0,3,0,0,0,0,0,0,0,2,0
35,0,1,0,0,2,20,0,0,0,com,4.114718016821339,2,0,1,1,0,0,0,0,0,0,0,0
45,0,12,0,0,3,36,13,1,0,236:43299,3.969553241573721,3,0,3,0,0,0,0,0,0,0,2,0
132,0,5,0,0,6,14,0,1,0,com,4.390563193966718,1,12,7,0,0,0,0,0,0,0,1,0
45,0,13,0,0,3,31,3,1,0,5:33956,4.000310530134925,4,0,3,0,0,0,0,0,0,0,2,0
91,0,0,0,0,3,16,4,0,0,com,4.235825030334163,2,0,2,0,0,0,0,0,0,0,0,0
80,0,8,0,0,3,66,17,1,0,95:4phishing39phishing,3.6113705486877756,4,0,3,0,0,0,0,0,0,0,2,0
91,0,4,0,0,2,21,0,0,0,org,4.812862431874219,3,8,1,1,0,0,0,0,0,0,0,0
49,0,12,0,0,3,40,17,1,0,239:529phishing3,3.796803590653498,3,0,3,0,0,0,0,0,0,0,2,0
52,0,0,0,0,2,26,0,0,0,com,4.325251737288651,2,3,1,0,0,0,0,0,0,0,0,0
72,0,9,0,0,3,63,22,1,0,252:5phishing69benign,3.73869123883117,3,0,3,0,0,0,0,0,0,0,2,0
98,0,0,0,0,3,16,2,0,0,org,4.468366596650623,2,0,2,0,0,0,0,0,0,0,1,0
72,0,9,0,0,3,63,17,1,0,2benign3:336benignbenign,3.7559844679677887,3,0,3,0,0,0,0,0,0,0,2,0
89,0,5,0,0,4,16,0,0,0,com,4.341695055356976,2,0,3,0,0,0,0,0,0,0,0,0
50,0,12,0,0,3,36,13,1,0,236:43299,3.9708813799398324,4,0,3,0,0,0,0,0,0,0,2,0
31,0,0,0,0,3,18,0,0,0,com,3.9377519554085865,1,0,2,0,0,0,0,0,0,0,0,0
54,0,12,0,0,3,40,17,1,0,239:529phishing3,3.8444938084832816,4,0,3,0,0,0,0,0,0,0,2,0
109,0,6,0,0,8,12,0,1,0,com,4.463895239645889,1,7,8,0,0,0,0,0,0,0,1,0
57,0,9,0,0,3,43,15,1,0,phishing2:45746,4.06497948902146,4,0,3,0,0,0,0,0,0,0,2,0
26,0,0,0,0,2,13,2,0,0,com,3.9500637564362093,2,1,1,0,0,0,0,0,0,0,0,0
75,0,11,0,0,3,61,17,1,0,phishing33:5765phishing,3.9506353870894158,4,0,3,0,0,0,0,0,0,0,2,0
81,0,5,0,0,3,10,0,0,0,com,4.529217714673543,1,7,2,0,0,0,0,0,0,0,0,0
49,0,11,0,0,3,35,2,1,0,44:42benign2benign,4.262896967430973,4,0,3,0,0,0,0,0,0,0,2,0
16,0,0,0,0,1,15,0,0,0,com,3.75,1,0,1,0,0,0,0,0,0,0,0,0
191,0,10,0,0,5,27,10,1,0,phishing85,4.3741976505595765,4,0,5,0,0,0,0,0,0,0,1,0
57,0,2,0,0,5,14,0,0,0,com,4.1484467077025515,1,0,5,0,0,0,0,0,0,0,0,0
54,0,11,0,0,3,45,17,1,0,224:49benign59,3.7958050958334533,3,0,3,0,0,0,0,0,0,0,2,0
37,0,0,0,0,1,36,24,0,0,com,3.905003027615696,2,3,1,0,0,0,0,0,0,0,0,0
63,0,13,0,0,3,49,17,1,0,235:47942,3.817164012555601,4,0,3,0,0,0,0,0,0,0,2,0
91,0,0,0,0,4,8,0,1,0,com,4.2191340703429185,1,10,5,0,0,0,0,0,0,0,1,0
58,0,9,0,0,3,49,10,1,0,244:488benign3,3.7810588502158833,3,0,3,0,0,0,0,0,0,0,2,0
